Unnamed: 0,Map,Team,InternalTeamId,MatchId,RoundId,RoundWinner,MatchWinner,Survived,AbnormalMatch,TimeAlive,TravelledDistance,RLethalGrenadesThrown,RNonLethalGrenadesThrown,PrimaryAssaultRifle,PrimarySniperRifle,PrimaryHeavy,PrimarySMG,PrimaryPistol,FirstKillTime,RoundKills,RoundAssists,RoundHeadshots,RoundFlankKills,RoundStartingEquipmentValue,TeamStartingEquipmentValue,MatchKills,MatchFlankKills,MatchAssists,MatchHeadshots
25195,de_mirage,Terrorist,2,105,20,1,False,False,False,3182335836674710.0,6.659.594.475.669.030,0.0,1,10.0,0.0,0.0,0.0,0,30.510.409.999.999.900,0.0,0,0.0,0,4400.0,23700.0,24,0,2,18
25196,de_mirage,Terrorist,2,105,20,1,False,False,False,4120155827836220.0,4.804.781.399.191.640,0.0,2,10.0,0.0,0.0,0.0,0,388.882.675,0.0,0,0.0,0,4700.0,23700.0,11,2,8,5
25197,de_mirage,Terrorist,2,105,20,1,False,False,False,6420940872819110.0,8.133.066.739.116.720,1.0,3,10.0,0.0,0.0,0.0,0,301.978.035,0.0,0,0.0,0,4700.0,23700.0,20,3,3,8
25198,de_mirage,Terrorist,2,105,20,1,False,True,False,7502559929292050.0,10.630.015.601.104.000,1.0,2,10.0,0.0,0.0,0.0,0,0.0,2.0,0,1.0,0,5100.0,23700.0,12,3,4,5
25199,de_mirage,Terrorist,2,105,20,1,False,False,False,7071162733357760.0,8.650.857.394.494.690,0.0,3,10.0,0.0,0.0,0.0,0,9.590.772,0.0,1,0.0,0,4800.0,23700.0,16,3,1,4
25200,de_mirage,CounterTerrorist,1,105,21,0,True,False,False,4876663954039830.0,5.583.790.389.757.190,1.0,1,10.0,0.0,0.0,0.0,0,4.338.980.479.999.990,2.0,0,0.0,0,5100.0,28850.0,14,1,4,7
25201,de_mirage,CounterTerrorist,1,105,21,0,True,True,False,6.17710767511712e+16,10.755.356.973.461.300,1.0,1,10.0,0.0,0.0,0.0,0,522.053.146,1.0,0,0.0,0,5500.0,28850.0,11,2,1,5
25202,de_mirage,CounterTerrorist,1,105,21,0,True,True,False,6.17710767511712e+16,62.474.154.394.248.800,1.0,1,10.0,0.0,0.0,0.0,0,61.771.076.199.999.900,1.0,0,1.0,1,5500.0,28850.0,14,2,2,10
25203,de_mirage,CounterTerrorist,1,105,21,0,True,True,False,6.17710767511712e+16,13.777.943.209.435.200,1.0,0,0.0,1.0,0.0,0.0,0,10.028.421.800.000.000,0.0,0,0.0,0,7150.0,28850.0,6,1,2,2
25204,de_mirage,CounterTerrorist,1,105,21,0,True,True,False,6.17710767511712e+16,11.267.650.102.065.500,1.0,1,10.0,0.0,0.0,0.0,0,5.908.266,1.0,0,0.0,0,5600.0,28850.0,14,1,3,4
25205,de_mirage,Terrorist,2,105,21,1,False,False,False,4338980492440570.0,3.656.558.902.488.800,0.0,0,0.0,0.0,0.0,0.0,1,30.510.409.999.999.900,0.0,0,0.0,0,200.0,2200.0,24,0,2,18
25206,de_mirage,Terrorist,2,105,21,1,False,True,False,6.17710767511712e+16,11.346.088.064.502.600,0.0,0,0.0,0.0,0.0,0.0,1,388.882.675,0.0,0,0.0,0,800.0,2200.0,11,2,8,5
25207,de_mirage,Terrorist,2,105,21,1,False,False,False,5908265944317490.0,6.319.602.087.634.840,0.0,4,0.0,0.0,0.0,0.0,1,4.876.664,1.0,0,0.0,0,300.0,2200.0,21,3,3,8
25208,de_mirage,Terrorist,2,105,21,1,False,False,False,522053128413239.0,4.693.227.082.101.270,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,600.0,2200.0,12,3,4,5
25209,de_mirage,Terrorist,2,105,21,1,False,False,False,4739117022002810.0,6.796.148.047.425.990,0.0,0,0.0,0.0,0.0,0.0,1,9.590.772,0.0,1,0.0,0,300.0,2200.0,16,3,2,4
25210,de_mirage,CounterTerrorist,1,105,22,1,True,False,False,7958965658323990.0,7.505.582.273.116.470,0.0,1,10.0,0.0,0.0,0.0,0,4.338.980.479.999.990,0.0,1,0.0,0,5600.0,29950.0,14,1,5,7
25211,de_mirage,CounterTerrorist,1,105,22,1,True,False,False,6252133274410040.0,9.545.455.583.558.330,1.0,1,10.0,0.0,0.0,0.0,0,522.053.146,0.0,1,0.0,0,5500.0,29950.0,11,2,2,5
25212,de_mirage,CounterTerrorist,1,105,22,1,True,True,False,1.08161905647293e+16,17.526.551.137.778.800,3.0,3,9721254355400698.0,0.0278745644599303,0.0,0.0,0,8.209.051,3.0,0,1.0,0,6100.0,29950.0,17,2,2,11
25213,de_mirage,CounterTerrorist,1,105,22,1,True,False,False,7708880327347580.0,13.318.235.173.162.600,0.0,0,0.0,1.0,0.0,0.0,0,228.828.087,1.0,0,0.0,0,7150.0,29950.0,7,1,2,2
25214,de_mirage,CounterTerrorist,1,105,22,1,True,False,False,3.64499369898105e+16,56.053.542.026.720.700,0.0,1,10.0,0.0,0.0,0.0,0,5.908.266,0.0,0,0.0,0,5600.0,29950.0,14,1,3,4
25215,de_mirage,Terrorist,2,105,22,0,False,True,False,1.08161905647293e+16,18.104.305.177.704.500,0.0,3,10.0,0.0,0.0,0.0,0,1.081.619,1.0,0,1.0,0,1800.0,21450.0,25,0,2,19
25216,de_mirage,Terrorist,2,105,22,0,False,False,False,922814871302923.0,865.543.505.325.243,0.0,2,10.0,0.0,0.0,0.0,0,388.882.675,0.0,0,0.0,0,4400.0,21450.0,11,2,8,5
25217,de_mirage,Terrorist,2,105,22,0,False,False,False,1.06661393661435e+16,17.563.701.496.117.200,1.0,3,10.0,0.0,0.0,0.0,0,7.708.880.620.000.000,2.0,1,1.0,0,4700.0,21450.0,23,3,4,9
25218,de_mirage,Terrorist,2,105,22,0,False,False,False,2.28828077843407e+16,4.132.235.411.906.390,0.0,0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,5100.0,21450.0,12,3,4,5
25219,de_mirage,Terrorist,2,105,22,0,False,False,False,8209050989300390.0,115.346.416.919.895,0.0,3,0.0,1.0,0.0,0.0,0,364.499.359,2.0,0,0.0,1,5450.0,21450.0,18,4,2,4
25220,de_dust2,Terrorist,1,106,1,0,False,False,False,395882831866786.0,9.148.951.547.894.630,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,750.0,4350.0,0,0,0,0
25221,de_dust2,Terrorist,1,106,1,0,False,False,False,4265277904157150.0,55.838.800.975.839,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,900.0,4350.0,0,0,0,0
25222,de_dust2,Terrorist,1,106,1,0,False,False,False,4334072709062910.0,7.565.548.951.424.080,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,700.0,4350.0,0,0,0,0
25223,de_dust2,Terrorist,1,106,1,0,False,False,False,6604301270953010.0,1.263.407.167.805.710,1.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,1000.0,4350.0,0,0,0,0
25224,de_dust2,Terrorist,1,106,1,0,False,False,False,7285995246837370.0,15.961.756.292.369.800,1.0,2,0.0,0.0,0.0,0.0,1,40.901.638,4.0,0,3.0,1,1000.0,4350.0,4,1,0,3
25225,de_dust2,CounterTerrorist,2,106,1,1,True,False,False,7167167856545600.0,14.554.974.073.128.800,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,850.0,4350.0,0,0,0,0
25226,de_dust2,CounterTerrorist,2,106,1,1,True,False,False,4.39035936762217e+16,6.214.161.262.109.750,1.0,1,0.0,0.0,0.0,0.0,1,4.265.278,2.0,0,2.0,1,1000.0,4350.0,2,1,0,2
25227,de_dust2,CounterTerrorist,2,106,1,1,True,False,False,409016385530613.0,5.024.604.554.840.940,1.0,2,0.0,0.0,0.0,0.0,1,395.882.835,1.0,1,0.0,0,1000.0,4350.0,1,0,1,0
25228,de_dust2,CounterTerrorist,2,106,1,1,True,False,False,6710620514898280.0,12.459.363.838.859.500,0.0,1,0.0,0.0,0.0,0.0,1,660.430.145,1.0,0,1.0,0,800.0,4350.0,1,0,0,1
25229,de_dust2,CounterTerrorist,2,106,1,1,True,True,False,8442998783888800.0,11.787.098.139.028.100,0.0,2,0.0,0.0,0.0,0.0,1,728.599.548,1.0,0,1.0,0,700.0,4350.0,1,0,0,1
25230,de_dust2,Terrorist,1,106,2,1,False,False,False,6.16026207565219e+16,34.767.289.749.331.900,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,200.0,1100.0,0,0,0,0
25231,de_dust2,Terrorist,1,106,2,1,False,False,False,6723128661244780.0,8.376.556.889.858.790,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,200.0,1100.0,0,0,0,0
25232,de_dust2,Terrorist,1,106,2,1,False,True,False,7642477417712670.0,15.261.065.035.514.400,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,200.0,1100.0,0,0,0,0
25233,de_dust2,Terrorist,1,106,2,1,False,False,False,7304757466357120.0,149.023.715.508.439,0.0,0,0.0,0.0,0.0,0.0,1,5.910.099,2.0,0,1.0,0,300.0,1100.0,2,0,0,1
25234,de_dust2,Terrorist,1,106,2,1,False,False,False,428404012367691.0,7.357.150.704.544.300,0.0,0,0.0,0.0,0.0,0.0,1,40.901.638,0.0,0,0.0,0,200.0,1100.0,4,1,0,3
25235,de_dust2,CounterTerrorist,2,106,2,0,True,True,False,7642477417712670.0,9.916.342.801.406.070,0.0,1,10.0,0.0,0.0,0.0,0,7.304.758.000.000.000,1.0,0,1.0,0,3750.0,18450.0,1,0,0,1
25236,de_dust2,CounterTerrorist,2,106,2,0,True,True,False,7642477417712670.0,10.515.622.043.148.900,0.0,0,10.0,0.0,0.0,0.0,0,672.312.851,1.0,0,1.0,0,4300.0,18450.0,3,1,0,3
25237,de_dust2,CounterTerrorist,2,106,2,0,True,True,False,7642477417712670.0,8.956.489.115.030.800,0.0,0,10.0,0.0,0.0,0.0,0,428.404,2.0,0,0.0,1,4150.0,18450.0,3,1,1,0
25238,de_dust2,CounterTerrorist,2,106,2,0,True,False,False,7210946368758360.0,9.927.664.419.750.040,0.0,0,10.0,0.0,0.0,0.0,0,61.602.619.999.999.900,1.0,0,1.0,0,3850.0,18450.0,2,0,0,2
25239,de_dust2,CounterTerrorist,2,106,2,0,True,False,False,5910099148722160.0,6.081.650.684.005.120,1.0,1,0.0,0.0,0.0,0.0,1,728.599.548,0.0,0,0.0,0,2400.0,18450.0,1,0,0,1
25240,de_dust2,Terrorist,1,106,3,1,False,False,False,1.02379177846118e+16,17.164.452.235.036.000,0.0,3,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,4150.0,22150.0,0,0,0,0
25241,de_dust2,Terrorist,1,106,3,1,False,False,False,9493683076994960.0,9.433.146.911.170.980,0.0,2,10.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,4400.0,22150.0,0,0,1,0
25242,de_dust2,Terrorist,1,106,3,1,False,True,False,1.07257354921254e+16,1.634.654.107.381.710,0.0,2,10.0,0.0,0.0,0.0,0,9.518.700.000.000.000,1.0,0,1.0,0,4200.0,22150.0,1,0,0,1
25243,de_dust2,Terrorist,1,106,3,1,False,False,False,2.3202611472761e+16,3.907.922.470.518.330,0.0,0,10.0,0.0,0.0,0.0,0,5.910.099,0.0,0,0.0,0,4700.0,22150.0,2,0,0,1
25244,de_dust2,Terrorist,1,106,3,1,False,False,False,6529252392874000.0,9.782.914.786.972.540,1.0,2,10.0,0.0,0.0,0.0,0,40.901.638,0.0,0,0.0,0,4700.0,22150.0,4,1,0,3
25245,de_dust2,CounterTerrorist,2,106,3,0,True,True,False,1.07257354921254e+16,9.331.420.220.522.960,1.0,1,10.0,0.0,0.0,0.0,0,7.304.758.000.000.000,0.0,1,0.0,0,4800.0,26650.0,1,0,1,1
25246,de_dust2,CounterTerrorist,2,106,3,0,True,True,False,1.07257354921254e+16,13.947.479.012.923.000,1.0,3,10.0,0.0,0.0,0.0,0,102.379.181,1.0,0,1.0,0,5300.0,26650.0,4,1,0,4
25247,de_dust2,CounterTerrorist,2,106,3,0,True,False,False,951869936968797.0,12.378.408.093.921.800,1.0,2,10.0,0.0,0.0,0.0,0,9.493.683,1.0,0,0.0,0,5150.0,26650.0,4,1,1,0
25248,de_dust2,CounterTerrorist,2,106,3,0,True,True,False,1.07257354921254e+16,14.697.295.350.702.800,1.0,3,10.0,0.0,0.0,0.0,0,107.257.355,1.0,0,0.0,0,5250.0,26650.0,3,0,0,2
25249,de_dust2,CounterTerrorist,2,106,3,0,True,True,False,1.07257354921254e+16,9.041.497.416.603.290,0.0,0,0.0,1.0,0.0,0.0,0,23.202.611.899.999.900,2.0,0,0.0,0,6150.0,26650.0,3,0,0,1
25250,de_dust2,Terrorist,1,106,4,1,False,False,False,3.04573363537321e+16,7.975.529.769.452.760,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,300.0,1300.0,0,0,0,0
25251,de_dust2,Terrorist,1,106,4,1,False,False,False,4.86566892878925e+16,11.386.168.726.474.500,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,300.0,1300.0,0,0,1,0
25252,de_dust2,Terrorist,1,106,4,1,False,False,False,4909447441002000.0,11.793.574.738.704.900,0.0,0,0.0,0.0,0.0,0.0,1,9.518.700.000.000.000,0.0,0,0.0,0,200.0,1300.0,1,0,0,1
25253,de_dust2,Terrorist,1,106,4,1,False,False,False,4615506001859210.0,114.611.558.475.511,0.0,0,0.0,0.0,0.0,0.0,1,5.910.099,0.0,0,0.0,0,200.0,1300.0,2,0,0,1
25254,de_dust2,Terrorist,1,106,4,1,False,True,False,5747493246217630.0,12.429.679.415.213.700,0.0,0,0.0,0.0,0.0,0.0,1,5.028.275,2.0,0,1.0,0,300.0,1300.0,6,1,0,4
25255,de_dust2,CounterTerrorist,2,106,4,0,True,False,False,5028274831293770.0,5.697.822.779.105.620,1.0,2,10.0,0.0,0.0,0.0,0,48.656.690.000.000.000,1.0,0,1.0,1,5700.0,29450.0,2,1,1,2
25256,de_dust2,CounterTerrorist,2,106,4,0,True,True,False,5747493246217630.0,9.778.351.438.826.690,1.0,3,10.0,0.0,0.0,0.0,0,102.379.181,0.0,0,0.0,0,5100.0,29450.0,4,1,0,4
25257,de_dust2,CounterTerrorist,2,106,4,0,True,False,False,5.40977329486208e+16,8.389.508.623.482.380,1.0,2,10.0,0.0,0.0,0.0,0,304.573.364,1.0,0,0.0,0,5500.0,29450.0,5,1,1,0
25258,de_dust2,CounterTerrorist,2,106,4,0,True,True,False,5747493246217630.0,7.530.343.614.852.860,1.0,1,10.0,0.0,0.0,0.0,0,574.749.336,1.0,0,1.0,0,5700.0,29450.0,4,0,0,3
25259,de_dust2,CounterTerrorist,2,106,4,0,True,True,False,5747493246217630.0,56.079.694.817.285.500,0.0,2,0.0,1.0,0.0,0.0,0,4.615.506,2.0,0,0.0,1,7450.0,29450.0,5,1,0,1
25260,de_dust2,Terrorist,1,106,5,1,False,False,False,7579936685980160.0,10.740.584.943.248.100,1.0,3,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,4700.0,23600.0,0,0,0,0
25261,de_dust2,Terrorist,1,106,5,1,False,True,False,7773812954350940.0,10.183.019.158.540.700,1.0,2,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,4800.0,23600.0,0,0,1,0
25262,de_dust2,Terrorist,1,106,5,1,False,False,False,7492379661554650.0,11.055.334.016.270.700,1.0,3,10.0,0.0,0.0,0.0,0,9.518.700.000.000.000,0.0,0,0.0,0,4700.0,23600.0,1,0,0,1
25263,de_dust2,Terrorist,1,106,5,1,False,False,False,7035832319907330.0,10.045.865.777.792.500,1.0,2,10.0,0.0,0.0,0.0,0,5.910.099,0.0,0,0.0,0,4700.0,23600.0,2,0,0,1
25264,de_dust2,Terrorist,1,106,5,1,False,False,False,7254724880971110.0,1.278.421.260.939.480,1.0,3,10.0,0.0,0.0,0.0,0,5.028.275,0.0,0,0.0,0,4700.0,23600.0,6,1,0,4
25265,de_dust2,CounterTerrorist,2,106,5,0,True,True,False,7773812954350940.0,11.457.103.617.312.600,1.0,3,10.0,0.0,0.0,0.0,0,7.035.831.999.999.990,1.0,1,1.0,0,5100.0,31000.0,3,1,2,3
25266,de_dust2,CounterTerrorist,2,106,5,0,True,True,False,7773812954350940.0,10.198.911.114.152.600,1.0,3,940032414910859.0,0.905996758508914,0.0,0.0,0,7.579.937,1.0,0,1.0,0,7150.0,31000.0,5,1,0,5
25267,de_dust2,CounterTerrorist,2,106,5,0,True,True,False,7773812954350940.0,12.561.499.232.569.700,1.0,2,10.0,0.0,0.0,0.0,0,7.254.725,2.0,0,1.0,1,5500.0,31000.0,7,2,1,1
25268,de_dust2,CounterTerrorist,2,106,5,0,True,True,False,7773812954350940.0,824.491.386.289.525,0.0,2,10.0,0.0,0.0,0.0,0,574.749.336,0.0,0,0.0,0,5700.0,31000.0,4,0,0,3
25269,de_dust2,CounterTerrorist,2,106,5,0,True,True,False,7773812954350940.0,9.518.777.945.905.200,0.0,1,0.0,1.0,0.0,0.0,0,749.238,1.0,0,0.0,0,7550.0,31000.0,6,1,0,1
25270,de_dust2,Terrorist,1,106,6,1,False,False,False,5803779904776890.0,8.732.144.565.723.580,0.0,0,10.0,0.0,0.0,0.0,0,566.619.034,1.0,0,1.0,1,3900.0,12400.0,1,1,0,1
25271,de_dust2,Terrorist,1,106,6,1,False,True,False,7817591466563700.0,13.500.154.844.646.200,0.0,2,9260182876142976.0,0.0739817123857024,0.0,0.0,0,0.0,0.0,1,0.0,0,3700.0,12400.0,0,0,2,0
25272,de_dust2,Terrorist,1,106,6,1,False,False,False,5003258538600770.0,709.802.423.516.746,0.0,1,10.0,0.0,0.0,0.0,0,3.352.183,1.0,0,0.0,0,200.0,12400.0,2,0,0,1
25273,de_dust2,Terrorist,1,106,6,1,False,False,False,6948275295481820.0,1.133.448.319.344.270,0.0,1,7676211453744493.0,0.2323788546255506,0.0,0.0,0,527.843.781,1.0,0,0.0,0,200.0,12400.0,3,0,0,1
25274,de_dust2,Terrorist,1,106,6,1,False,False,False,3277134342783500.0,63.537.681.017.754.000,0.0,1,10.0,0.0,0.0,0.0,0,5.028.275,0.0,1,0.0,0,4400.0,12400.0,6,1,1,4
25275,de_dust2,CounterTerrorist,2,106,6,0,True,True,False,7817591466563700.0,10.196.171.992.213.900,1.0,2,10.0,0.0,0.0,0.0,0,7.035.831.999.999.990,0.0,0,0.0,0,5700.0,31600.0,3,1,2,3
25276,de_dust2,CounterTerrorist,2,106,6,0,True,False,False,5278437758223810.0,7.160.155.709.343.330,1.0,3,0.0,1.0,0.0,0.0,0,7.579.937,0.0,0,0.0,0,7150.0,31600.0,5,1,0,5
25277,de_dust2,CounterTerrorist,2,106,6,0,True,False,False,3352183220862510.0,4.564.195.731.379.610,1.0,1,10.0,0.0,0.0,0.0,0,327.713.432,1.0,0,1.0,0,5500.0,31600.0,8,2,1,2
25278,de_dust2,CounterTerrorist,2,106,6,0,True,False,False,5666190294965370.0,933.702.115.165.151,1.0,1,10.0,0.0,0.0,0.0,0,574.749.336,0.0,0,0.0,0,5700.0,31600.0,4,0,0,3
25279,de_dust2,CounterTerrorist,2,106,6,0,True,True,False,7817591466563700.0,8.170.021.869.458.450,0.0,1,0.0,1.0,0.0,0.0,0,50.032.585.100.000.000,4.0,0,2.0,1,7550.0,31600.0,10,2,0,3
25280,de_dust2,Terrorist,1,106,7,0,False,False,False,2639218879111900.0,48.432.445.554.231.700,0.0,0,10.0,0.0,0.0,0.0,0,566.619.034,0.0,0,0.0,0,3900.0,11500.0,1,1,0,1
25281,de_dust2,Terrorist,1,106,7,0,False,False,False,2.83934922065593e+16,44.898.945.434.481.900,0.0,0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,300.0,11500.0,0,0,2,0
25282,de_dust2,Terrorist,1,106,7,0,False,False,False,8355441759463280.0,17.265.319.119.597.900,1.0,3,10.0,0.0,0.0,0.0,0,30.269.714.399.999.900,1.0,0,0.0,0,200.0,11500.0,3,0,0,1
25283,de_dust2,Terrorist,1,106,7,0,False,False,False,2.55166185468639e+16,3.555.498.632.226.630,0.0,0,10.0,0.0,0.0,0.0,0,24.828.670.000.000.000,2.0,1,1.0,0,3900.0,11500.0,5,0,1,2
25284,de_dust2,Terrorist,1,106,7,0,False,True,False,8668145418125830.0,1.740.191.086.540.140,0.0,3,10.0,0.0,0.0,0.0,0,5.516.092.679.999.990,2.0,0,2.0,0,3200.0,11500.0,8,1,1,6
25285,de_dust2,CounterTerrorist,2,106,7,1,True,False,False,3.02697141585346e+16,3.341.790.177.030.080,0.0,1,10.0,0.0,0.0,0.0,0,25.516.618.700.000.000,3.0,0,3.0,0,5500.0,26450.0,6,1,2,6
25286,de_dust2,CounterTerrorist,2,106,7,1,True,False,False,551609253880735.0,9.534.706.715.031.670,1.0,3,10.0,0.0,0.0,0.0,0,7.579.937,0.0,0,0.0,0,2400.0,26450.0,5,1,0,5
25287,de_dust2,CounterTerrorist,2,106,7,1,True,True,False,8668145418125830.0,18.225.880.237.291.000,1.0,3,10.0,0.0,0.0,0.0,0,8.355.442,1.0,0,1.0,0,5500.0,26450.0,9,2,1,3
25288,de_dust2,CounterTerrorist,2,106,7,1,True,False,False,2482867049780630.0,30.114.396.259.187.600,0.0,0,10.0,0.0,0.0,0.0,0,574.749.336,0.0,0,0.0,0,5500.0,26450.0,4,0,0,3
25289,de_dust2,CounterTerrorist,2,106,7,1,True,False,False,2.53289963516664e+16,31.451.734.360.436.200,0.0,0,0.0,1.0,0.0,0.0,0,50.032.585.100.000.000,0.0,0,0.0,0,7550.0,26450.0,10,2,0,3
25290,de_dust2,Terrorist,1,106,8,0,False,False,False,9406126052569450.0,15.014.116.480.122.400,0.0,2,10.0,0.0,0.0,0.0,0,8.117.787,1.0,0,0.0,0,3450.0,17350.0,2,1,0,1
25291,de_dust2,Terrorist,1,106,8,0,False,True,False,1.10009147117484e+16,164.635.562.699.322,0.0,1,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,3400.0,17350.0,0,0,2,0
25292,de_dust2,Terrorist,1,106,8,0,False,True,False,1.10009147117484e+16,2.261.311.290.966.540,1.0,2,10.0,0.0,0.0,0.0,0,7.905.148,1.0,0,0.0,0,4000.0,17350.0,4,0,0,1
25293,de_dust2,Terrorist,1,106,8,0,False,True,False,1.10009147117484e+16,1.842.931.164.248.790,1.0,3,10.0,0.0,0.0,0.0,0,24.828.670.000.000.000,0.0,1,0.0,0,2800.0,17350.0,5,0,2,2
25294,de_dust2,Terrorist,1,106,8,0,False,True,False,1.10009147117484e+16,19.111.924.050.006.800,1.0,3,10.0,0.0,0.0,0.0,0,5.516.092.679.999.990,0.0,0,0.0,0,3700.0,17350.0,8,1,1,6
25295,de_dust2,CounterTerrorist,2,106,8,1,True,True,False,1.10009147117484e+16,17.014.492.771.944.100,1.0,2,10.0,0.0,0.0,0.0,0,25.516.618.700.000.000,0.0,0,0.0,0,5500.0,26050.0,6,1,2,6
25296,de_dust2,CounterTerrorist,2,106,8,1,True,False,False,8117786978879750.0,11.089.641.042.007.200,1.0,3,10.0,0.0,0.0,0.0,0,7.579.937,0.0,1,0.0,0,2400.0,26050.0,5,1,1,5
25297,de_dust2,CounterTerrorist,2,106,8,1,True,False,False,7905148490989210.0,9.035.170.605.251.290,1.0,3,10.0,0.0,0.0,0.0,0,8.355.442,0.0,0,0.0,0,5500.0,26050.0,9,2,1,3
25298,de_dust2,CounterTerrorist,2,106,8,1,True,True,False,1.10009147117484e+16,15.764.902.839.194.600,0.0,0,10.0,0.0,0.0,0.0,0,574.749.336,0.0,0,0.0,0,5500.0,26050.0,4,0,0,3
25299,de_dust2,CounterTerrorist,2,106,8,1,True,True,False,1.10009147117484e+16,10.759.579.751.422.200,1.0,2,29342723004694.0,0.9970657276995304,0.0,0.0,0,9.406.126.400.000.000,1.0,0,1.0,0,7150.0,26050.0,11,2,0,4
25300,de_dust2,Terrorist,1,106,9,0,False,True,False,8730686149858340.0,1.647.029.723.268.710,0.0,1,10.0,0.0,0.0,0.0,0,3.727.427.670.000.000,1.0,1,1.0,0,4200.0,23900.0,3,1,1,2
25301,de_dust2,Terrorist,1,106,9,0,False,True,False,8730686149858340.0,12.592.082.868.279.500,0.0,3,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,5200.0,23900.0,0,0,2,0
25302,de_dust2,Terrorist,1,106,9,0,False,True,False,8730686149858340.0,11.503.800.429.602.400,1.0,3,10.0,0.0,0.0,0.0,0,7.905.148,0.0,0,0.0,0,5100.0,23900.0,4,0,0,1
25303,de_dust2,Terrorist,1,106,9,0,False,True,False,8730686149858340.0,1.335.812.676.980.960,1.0,3,10.0,0.0,0.0,0.0,0,4.190.229,1.0,0,0.0,0,4700.0,23900.0,6,0,2,2
25304,de_dust2,Terrorist,1,106,9,0,False,False,False,3608600220965800.0,7.160.224.197.850.440,1.0,2,10.0,0.0,0.0,0.0,0,5.516.092.679.999.990,0.0,0,0.0,0,4700.0,23900.0,8,1,1,6
25305,de_dust2,CounterTerrorist,2,106,9,1,True,True,False,8730686149858340.0,1.158.937.526.741.720,1.0,2,10.0,0.0,0.0,0.0,0,25.516.618.700.000.000,0.0,0,0.0,0,5500.0,20600.0,6,1,2,6
25306,de_dust2,CounterTerrorist,2,106,9,1,True,False,False,4.19022902607814e+16,7.000.434.340.591.790,1.0,3,8811320754716981.0,0.1188679245283018,0.0,0.0,0,7.579.937,0.0,0,0.0,0,2000.0,20600.0,5,1,1,5
25307,de_dust2,CounterTerrorist,2,106,9,1,True,False,False,3727427611257570.0,4.137.297.158.777.120,0.0,2,10.0,0.0,0.0,0.0,0,360.860.023,1.0,0,0.0,0,5500.0,20600.0,10,2,1,3
25308,de_dust2,CounterTerrorist,2,106,9,1,True,True,False,8730686149858340.0,1.376.390.421.039.750,0.0,0,10.0,0.0,0.0,0.0,0,574.749.336,0.0,0,0.0,0,5500.0,20600.0,4,0,0,3
25309,de_dust2,CounterTerrorist,2,106,9,1,True,True,False,8730686149858340.0,9.084.234.775.820.860,0.0,1,48348106365834.0,0.9951651893634164,0.0,0.0,0,9.406.126.400.000.000,0.0,0,0.0,0,2100.0,20600.0,11,2,0,4
25310,de_dust2,Terrorist,1,106,10,0,False,True,False,5353486636302820.0,10.356.992.613.412.400,1.0,3,10.0,0.0,0.0,0.0,0,378.996.849,2.0,0,1.0,0,4700.0,24400.0,5,1,1,3
25311,de_dust2,Terrorist,1,106,10,0,False,True,False,5353486636302820.0,9.070.605.784.276.470,0.0,3,10.0,0.0,0.0,0.0,0,3.927.558,1.0,0,1.0,1,5200.0,24400.0,1,1,2,1
25312,de_dust2,Terrorist,1,106,10,0,False,False,False,3389707659902020.0,60.976.252.704.674.300,1.0,3,10.0,0.0,0.0,0.0,0,2.489.121,1.0,0,0.0,0,5100.0,24400.0,5,0,0,1
25313,de_dust2,Terrorist,1,106,10,0,False,False,False,3.53355134288679e+16,7.235.653.248.952.160,0.0,3,10.0,0.0,0.0,0.0,0,253.289.967,1.0,0,1.0,1,4700.0,24400.0,7,1,2,3
25314,de_dust2,Terrorist,1,106,10,0,False,True,False,5353486636302820.0,9.023.435.508.511.560,1.0,3,10.0,0.0,0.0,0.0,0,5.516.092.679.999.990,0.0,1,0.0,0,4700.0,24400.0,8,1,2,6
25315,de_dust2,CounterTerrorist,2,106,10,1,True,False,False,3789968342990080.0,330.737.089.860.022,0.0,2,10.0,0.0,0.0,0.0,0,338.970.757,2.0,0,1.0,0,4900.0,27050.0,8,1,2,7
